Order ID,Order Date,Year,Month,Day,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit  Price,Total Sales,Profit %,Profit Amount,Payment Mode
11123,04-08-2025,2025,8,4,Gatik Boase,North,Delhi,Toys,RC Car,RC Car Veritatis,3,9619,28857,15%,4328.55,Debit Card
12034,04-08-2025,2025,8,4,Chirag Chaudhry,North,Amritsar,Sports,Football,Football Optio,4,8646,34584,20%,6916.8,COD
12712,04-08-2025,2025,8,4,Anahi Rajagopalan,East,Patna,Clothing,Women's Wear,Women's Wear Voluptatibus,2,7764,15528,10%,1552.8,UPI
13055,04-08-2025,2025,8,4,Shalv Garde,East,Kolkata,Sports,Cricket Bat,Cricket Bat Corrupti,1,8552,8552,5%,427.6,Net Banking
14046,04-08-2025,2025,8,4,Saira Banik,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder In,3,9187,27561,15%,4134.15,COD
10285,05-08-2025,2025,8,5,Vanya Sur,South,Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,8406,8406,5%,420.3,Net Banking
11413,05-08-2025,2025,8,5,Azad Chaudhry,South,Thiruvananthapuram,Toys,Doll,Doll Corporis,2,7269,14538,10%,1453.8,COD
11619,05-08-2025,2025,8,5,Hrishita Vora,East,Ranchi,Home Decor,Clock,Clock Atque,1,9574,9574,5%,478.7,Debit Card
13369,05-08-2025,2025,8,5,Stuvan Srinivas,North,Amritsar,Groceries,Spices,Spices Est,3,8741,26223,15%,3933.45,COD
14163,05-08-2025,2025,8,5,Advik Ganesan,North,Jaipur,Groceries,Spices,Spices Minus,1,7815,7815,5%,390.75,Debit Card
14934,05-08-2025,2025,8,5,Anahita Gokhale,North,Amritsar,Kitchen,Juicer,Juicer Eligendi,3,7502,22506,15%,3375.9,Debit Card
10898,06-08-2025,2025,8,6,Arnav Ravi,North,Chandigarh,Home Decor,Lamp,Lamp At,1,8516,8516,5%,425.8,Credit Card
12454,06-08-2025,2025,8,6,Dharmajan Lal,West,Pune,Electronics,Mobile,Mobile Nostrum,2,7128,14256,10%,1425.6,UPI
12662,06-08-2025,2025,8,6,Bhavin Ratti,East,Patna,Sports,Dumbbells,Dumbbells Et,3,8664,25992,15%,3898.8,UPI
12734,06-08-2025,2025,8,6,Jayan Bhargava,West,Goa,Furniture,Cabinet,Cabinet Hic,4,9723,38892,20%,7778.4,Debit Card
13247,06-08-2025,2025,8,6,Elakshi Batra,South,Hyderabad,Beauty,Perfume,Perfume Occaecati,2,9262,18524,10%,1852.4,Net Banking
10820,07-08-2025,2025,8,7,Oorja Kota,East,Ranchi,Toys,Puzzle,Puzzle Qui,2,9229,18458,10%,1845.8,UPI
10979,07-08-2025,2025,8,7,Keya Kunda,North,Chandigarh,Sports,Football,Football Hic,4,8440,33760,20%,6752,COD
11171,07-08-2025,2025,8,7,Vardaniya Bhagat,West,Pune,Clothing,Women's Wear,Women's Wear Voluptate,2,7329,14658,10%,1465.8,UPI
11587,07-08-2025,2025,8,7,Taran Dhingra,North,Jaipur,Books,Comics,Comics Excepturi,3,9968,29904,15%,4485.6,UPI
11616,07-08-2025,2025,8,7,Hazel Varty,East,Patna,Home Decor,Wall Art,Wall Art Fuga,3,8959,26877,15%,4031.55,COD
11760,07-08-2025,2025,8,7,Farhan Saran,West,Ahmedabad,Beauty,Shampoo,Shampoo Molestias,5,3915,19575,10%,1957.5,Net Banking
11816,07-08-2025,2025,8,7,Shaan Badal,North,Chandigarh,Groceries,Rice,Rice Similique,4,7998,31992,20%,6398.4,Credit Card
12528,07-08-2025,2025,8,7,Miraya Tella,West,Surat,Kitchen,Juicer,Juicer Quos,3,9995,29985,15%,4497.75,Net Banking
13135,07-08-2025,2025,8,7,Ira Subramanian,South,Hyderabad,Electronics,Mobile,Mobile Et,4,8421,33684,20%,6736.8,Credit Card
13401,07-08-2025,2025,8,7,Emir Khatri,East,Kolkata,Toys,Action Figure,Action Figure Voluptas,2,9129,18258,10%,1825.8,Debit Card
13829,07-08-2025,2025,8,7,Hazel Ramachandran,North,Chandigarh,Home Decor,Lamp,Lamp Consequuntur,4,8378,33512,20%,6702.4,Debit Card
14029,07-08-2025,2025,8,7,Mishti Kumer,West,Mumbai,Sports,Football,Football Quaerat,1,9465,9465,5%,473.25,Net Banking
14123,07-08-2025,2025,8,7,Khushi Venkatesh,South,Bangalore,Clothing,Shoes,Shoes Velit,5,7446,37230,20%,7446,Credit Card
14869,07-08-2025,2025,8,7,Aradhya Atwal,South,Thiruvananthapuram,Sports,Cricket Bat,Cricket Bat Quasi,3,9271,27813,15%,4171.95,Net Banking
11832,08-08-2025,2025,8,8,Arhaan Basu,East,Patna,Electronics,Mobile,Mobile Quae,3,9471,28413,15%,4261.95,Net Banking
12859,08-08-2025,2025,8,8,Raunak Gulati,South,Hyderabad,Kitchen,Microwave,Microwave Quibusdam,3,7764,23292,15%,3493.8,Credit Card
13708,08-08-2025,2025,8,8,Ahana  Bera,South,Thiruvananthapuram,Home Decor,Vase,Vase Porro,4,8954,35816,20%,7163.2,UPI
13792,08-08-2025,2025,8,8,Misha Baral,East,Guwahati,Furniture,Sofa,Sofa Nobis,5,8440,42200,20%,8440,Credit Card
14058,08-08-2025,2025,8,8,Ela Khatri,West,Mumbai,Beauty,Foundation,Foundation Debitis,5,7241,36205,20%,7241,Credit Card
11301,09-08-2025,2025,8,9,Kiara Dani,West,Surat,Furniture,Cabinet,Cabinet Aliquid,4,8917,35668,20%,7133.6,Credit Card
11596,09-08-2025,2025,8,9,Aarav Sami,West,Surat,Home Decor,Lamp,Lamp Voluptatibus,3,9839,29517,15%,4427.55,Debit Card
11827,09-08-2025,2025,8,9,Yuvaan Toor,East,Bhubaneswar,Beauty,Face Cream,Face Cream Quia,1,8170,8170,5%,408.5,COD
12218,09-08-2025,2025,8,9,Riya Dey,West,Goa,Furniture,Cabinet,Cabinet Cupiditate,5,8805,44025,20%,8805,Debit Card
13602,09-08-2025,2025,8,9,Ivana Bahri,South,Hyderabad,Books,Comics,Comics Laudantium,4,7748,30992,20%,6198.4,Credit Card
14198,09-08-2025,2025,8,9,Stuvan Kant,South,Bangalore,Sports,Dumbbells,Dumbbells Est,4,9610,38440,20%,7688,Net Banking
14729,09-08-2025,2025,8,9,Piya Bhatnagar,North,Jaipur,Books,Fiction,Fiction Maxime,2,8423,16846,10%,1684.6,COD
10522,10-08-2025,2025,8,10,Abram Bansal,West,Pune,Groceries,Rice,Rice Rem,4,9009,36036,20%,7207.2,Debit Card
10610,10-08-2025,2025,8,10,Vaibhav Viswanathan,North,Delhi,Furniture,Cabinet,Cabinet In,5,7111,35555,20%,7111,UPI
12409,10-08-2025,2025,8,10,Rania Date,East,Patna,Toys,RC Car,RC Car Accusamus,1,8387,8387,5%,419.35,UPI
12938,10-08-2025,2025,8,10,Parinaaz Dalal,West,Pune,Groceries,Rice,Rice Reprehenderit,4,7285,29140,15%,4371,Debit Card
14090,10-08-2025,2025,8,10,Rasha Ramesh,West,Mumbai,Books,Comics,Comics Inventore,4,8292,33168,20%,6633.6,Debit Card
10659,11-08-2025,2025,8,11,Riaan Banik,East,Guwahati,Sports,Yoga Mat,Yoga Mat Officiis,4,8117,32468,20%,6493.6,UPI
10837,11-08-2025,2025,8,11,Shanaya Chacko,East,Kolkata,Furniture,Bed,Bed Distinctio,3,7851,23553,15%,3532.95,UPI
11882,11-08-2025,2025,8,11,Trisha Bora,East,Kolkata,Kitchen,Microwave,Microwave Optio,5,9323,46615,20%,9323,COD
13020,11-08-2025,2025,8,11,Kaira Walia,South,Chennai,Home Decor,Cushion,Cushion Exercitationem,3,9491,28473,15%,4270.95,Credit Card
13897,11-08-2025,2025,8,11,Zeeshan Vaidya,South,Chennai,Electronics,Headphones,Headphones Laboriosam,3,603,1809,5%,90.45,COD
14323,11-08-2025,2025,8,11,Navya Sagar,East,Guwahati,Furniture,Table,Table Officiis,4,8352,33408,20%,6681.6,Credit Card
14505,11-08-2025,2025,8,11,Anahi Bandi,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Optio,1,7106,7106,5%,355.3,Credit Card
10383,12-08-2025,2025,8,12,Sara Koshy,East,Ranchi,Furniture,Sofa,Sofa Laboriosam,5,7086,35430,20%,7086,Net Banking
11276,12-08-2025,2025,8,12,Farhan Bajaj,West,Pune,Kitchen,Microwave,Microwave Quas,1,7947,7947,5%,397.35,Debit Card
11715,12-08-2025,2025,8,12,Kimaya Divan,West,Ahmedabad,Furniture,Bed,Bed Ullam,3,9942,29826,15%,4473.9,Net Banking
11870,12-08-2025,2025,8,12,Shamik Badal,West,Mumbai,Sports,Yoga Mat,Yoga Mat Voluptate,3,8849,26547,15%,3982.05,Credit Card
12694,12-08-2025,2025,8,12,Eva Tata,West,Surat,Beauty,Perfume,Perfume Nobis,3,7039,21117,15%,3167.55,COD
13605,12-08-2025,2025,8,12,Lakshay Bail,South,Coimbatore,Books,Textbook,Textbook Inventore,3,9639,28917,15%,4337.55,UPI
13964,12-08-2025,2025,8,12,Parinaaz Din,East,Bhubaneswar,Groceries,Sugar,Sugar Modi,3,9787,29361,15%,4404.15,Credit Card
14003,12-08-2025,2025,8,12,Vritika Sethi,South,Hyderabad,Electronics,Smartwatch,Smartwatch Repudiandae,3,8784,26352,15%,3952.8,Net Banking
14077,12-08-2025,2025,8,12,Amira Karnik,East,Patna,Beauty,Shampoo,Shampoo Ducimus,3,7538,22614,15%,3392.1,Debit Card
14623,12-08-2025,2025,8,12,Ranbir Kumar,North,Jaipur,Kitchen,Juicer,Juicer Fugit,2,8462,16924,10%,1692.4,Net Banking
10140,13-08-2025,2025,8,13,Kartik Seth,East,Patna,Books,Non-Fiction,Non-Fiction Quae,3,8941,26823,15%,4023.45,Debit Card
11434,13-08-2025,2025,8,13,Alisha Dhar,East,Ranchi,Home Decor,Clock,Clock Iusto,4,7224,28896,15%,4334.4,Credit Card
11499,13-08-2025,2025,8,13,Madhup Tata,South,Chennai,Kitchen,Refrigerator,Refrigerator Reiciendis,1,9649,9649,5%,482.45,Credit Card
12865,13-08-2025,2025,8,13,Shalv Agarwal,West,Surat,Books,Textbook,Textbook Asperiores,2,9310,18620,10%,1862,Net Banking
12897,13-08-2025,2025,8,13,Damini Raj,East,Ranchi,Furniture,Sofa,Sofa Aut,1,7746,7746,5%,387.3,UPI
10103,14-08-2025,2025,8,14,Arnav Karpe,East,Ranchi,Furniture,Sofa,Sofa Repudiandae,5,9124,45620,20%,9124,Credit Card
10234,14-08-2025,2025,8,14,Mehul Bose,East,Bhubaneswar,Home Decor,Clock,Clock Maiores,3,7807,23421,15%,3513.15,COD
11277,14-08-2025,2025,8,14,Prisha Yohannan,South,Hyderabad,Clothing,Women's Wear,Women's Wear Perspiciatis,5,8308,41540,20%,8308,Credit Card
13726,14-08-2025,2025,8,14,Miraya Badami,North,Chandigarh,Toys,Puzzle,Puzzle Ullam,3,2979,8937,5%,446.85,Net Banking
14201,14-08-2025,2025,8,14,Reyansh Goel,West,Pune,Sports,Football,Football Sunt,4,8435,33740,20%,6748,Debit Card
11514,15-08-2025,2025,8,15,Tejas Gupta,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Deleniti,1,5983,5983,5%,299.15,Credit Card
13141,15-08-2025,2025,8,15,Lavanya Wable,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Ducimus,1,8200,8200,5%,410,Net Banking
11234,16-08-2025,2025,8,16,Prerak Jha,North,Lucknow,Books,Biography,Biography Sequi,5,7785,38925,20%,7785,Net Banking
11547,16-08-2025,2025,8,16,Kabir Ramaswamy,West,Goa,Groceries,Rice,Rice Corporis,3,7377,22131,15%,3319.65,Credit Card
13411,16-08-2025,2025,8,16,Riaan Karnik,West,Surat,Books,Textbook,Textbook Accusantium,5,9088,45440,20%,9088,UPI
13464,16-08-2025,2025,8,16,Hiran Sharaf,North,Lucknow,Clothing,Women's Wear,Women's Wear Ratione,5,9529,47645,20%,9529,Debit Card
13599,16-08-2025,2025,8,16,Kartik Dua,North,Chandigarh,Furniture,Table,Table Totam,2,9835,19670,10%,1967,COD
14373,16-08-2025,2025,8,16,Saksham Mani,South,Hyderabad,Electronics,Laptop,Laptop Sit,1,8208,8208,5%,410.4,Debit Card
14471,16-08-2025,2025,8,16,Hansh Varty,West,Ahmedabad,Toys,Action Figure,Action Figure Accusantium,5,8754,43770,20%,8754,Credit Card
10008,17-08-2025,2025,8,17,Misha Dua,North,Lucknow,Books,Biography,Biography Vel,1,8154,8154,5%,407.7,Debit Card
10281,17-08-2025,2025,8,17,Samiha Dutta,East,Patna,Sports,Dumbbells,Dumbbells Assumenda,3,7487,22461,15%,3369.15,UPI
10449,17-08-2025,2025,8,17,Ranbir Suresh,South,Thiruvananthapuram,Furniture,Sofa,Sofa Expedita,5,7070,35350,20%,7070,UPI
11924,17-08-2025,2025,8,17,Samar Bose,North,Lucknow,Books,Textbook,Textbook Praesentium,4,8017,32068,20%,6413.6,COD
12159,17-08-2025,2025,8,17,Anay Vaidya,South,Coimbatore,Clothing,Accessories,Accessories Sunt,4,8917,35668,20%,7133.6,Debit Card
12257,17-08-2025,2025,8,17,Aradhya Krish,North,Chandigarh,Books,Biography,Biography Facilis,5,7782,38910,20%,7782,Net Banking
12314,17-08-2025,2025,8,17,Ehsaan Andra,East,Ranchi,Electronics,Smartwatch,Smartwatch Esse,2,8307,16614,10%,1661.4,COD
13499,17-08-2025,2025,8,17,Biju Deshpande,North,Jaipur,Books,Textbook,Textbook Reiciendis,2,8313,16626,10%,1662.6,Credit Card
13514,17-08-2025,2025,8,17,Pari Cheema,South,Thiruvananthapuram,Home Decor,Vase,Vase Odit,5,9415,47075,20%,9415,Debit Card
13783,17-08-2025,2025,8,17,Siya Dash,North,Jaipur,Groceries,Oil,Oil Velit,5,3891,19455,10%,1945.5,Credit Card
11577,18-08-2025,2025,8,18,Uthkarsh Khosla,South,Thiruvananthapuram,Home Decor,Cushion,Cushion Explicabo,2,9847,19694,10%,1969.4,Credit Card
11890,18-08-2025,2025,8,18,Lakshay Bobal,West,Goa,Home Decor,Lamp,Lamp Quae,5,3923,19615,10%,1961.5,COD
13061,18-08-2025,2025,8,18,Ojas Bala,West,Surat,Electronics,Smartwatch,Smartwatch Suscipit,2,7482,14964,10%,1496.4,Debit Card
14993,18-08-2025,2025,8,18,Bhamini Sarin,North,Delhi,Groceries,Rice,Rice Neque,3,9444,28332,15%,4249.8,Credit Card
10920,19-08-2025,2025,8,19,Khushi Rana,East,Patna,Books,Biography,Biography Iusto,2,9563,19126,10%,1912.6,COD
11268,19-08-2025,2025,8,19,Divit Kumar,East,Ranchi,Books,Textbook,Textbook Labore,3,1015,3045,5%,152.25,UPI
13622,19-08-2025,2025,8,19,Sana Dhawan,South,Coimbatore,Furniture,Chair,Chair Tempora,5,9429,47145,20%,9429,COD
14106,19-08-2025,2025,8,19,Yuvraj  Varghese,South,Chennai,Toys,Board Game,Board Game Perspiciatis,3,7520,22560,15%,3384,Debit Card
14444,19-08-2025,2025,8,19,Taran Sengupta,South,Coimbatore,Toys,Doll,Doll Sint,5,8328,41640,20%,8328,Net Banking
14953,19-08-2025,2025,8,19,Anya Raval,East,Bhubaneswar,Toys,Action Figure,Action Figure Vitae,1,8582,8582,5%,429.1,COD
10805,20-08-2025,2025,8,20,Kanav Dave,West,Goa,Books,Textbook,Textbook Laborum,5,7147,35735,20%,7147,Net Banking
12316,20-08-2025,2025,8,20,Hansh Thaker,South,Hyderabad,Groceries,Sugar,Sugar Magnam,2,9737,19474,10%,1947.4,Credit Card
14595,20-08-2025,2025,8,20,Divij Dixit,North,Amritsar,Furniture,Sofa,Sofa Voluptas,1,8381,8381,5%,419.05,UPI
14938,20-08-2025,2025,8,20,Kavya Saxena,South,Hyderabad,Sports,Football,Football Animi,4,8701,34804,20%,6960.8,Net Banking
10165,21-08-2025,2025,8,21,Shayak Sekhon,North,Amritsar,Home Decor,Cushion,Cushion Quasi,4,9749,38996,20%,7799.2,Credit Card
10345,21-08-2025,2025,8,21,Biju Vig,South,Bangalore,Sports,Yoga Mat,Yoga Mat Aliquid,5,8500,42500,20%,8500,Net Banking
10734,21-08-2025,2025,8,21,Farhan Golla,East,Guwahati,Sports,Football,Football Suscipit,3,1220,3660,5%,183,UPI
11735,21-08-2025,2025,8,21,Tanya Sha,North,Lucknow,Sports,Tennis Racket,Tennis Racket Commodi,4,7425,29700,15%,4455,Debit Card
12039,21-08-2025,2025,8,21,Kimaya Sanghvi,East,Bhubaneswar,Furniture,Cabinet,Cabinet Ducimus,3,8942,26826,15%,4023.9,Debit Card
12230,21-08-2025,2025,8,21,Divij Ray,West,Surat,Sports,Cricket Bat,Cricket Bat Unde,4,9951,39804,20%,7960.8,Debit Card
12628,21-08-2025,2025,8,21,Yuvraj  Lala,South,Bangalore,Kitchen,Mixer Grinder,Mixer Grinder Voluptate,2,8469,16938,10%,1693.8,Debit Card
12634,21-08-2025,2025,8,21,Mishti Kata,West,Mumbai,Furniture,Bed,Bed Culpa,4,7827,31308,20%,6261.6,Credit Card
14299,21-08-2025,2025,8,21,Ojas Sem,South,Thiruvananthapuram,Sports,Cricket Bat,Cricket Bat Laudantium,2,7675,15350,10%,1535,UPI
11024,22-08-2025,2025,8,22,Vaibhav Borra,East,Patna,Beauty,Foundation,Foundation Illum,5,7056,35280,20%,7056,COD
11147,22-08-2025,2025,8,22,Raghav Majumdar,North,Delhi,Electronics,Smartwatch,Smartwatch Fugiat,2,7845,15690,10%,1569,Debit Card
11433,22-08-2025,2025,8,22,Lakshit Deo,North,Amritsar,Clothing,Men's Wear,Men's Wear Error,3,9552,28656,15%,4298.4,Net Banking
12046,22-08-2025,2025,8,22,Dhanush Chand,South,Bangalore,Groceries,Sugar,Sugar Itaque,1,8412,8412,5%,420.6,Debit Card
13163,22-08-2025,2025,8,22,Gatik Savant,East,Kolkata,Electronics,Mobile,Mobile Facilis,4,7118,28472,15%,4270.8,COD
13911,22-08-2025,2025,8,22,Vritika Dyal,South,Bangalore,Home Decor,Vase,Vase Itaque,2,9780,19560,10%,1956,UPI
14709,22-08-2025,2025,8,22,Saksham Suresh,West,Ahmedabad,Toys,Board Game,Board Game Nostrum,2,7367,14734,10%,1473.4,UPI
10892,23-08-2025,2025,8,23,Inaaya  Kannan,South,Bangalore,Furniture,Chair,Chair Quae,4,9898,39592,20%,7918.4,COD
11139,23-08-2025,2025,8,23,Mahika Kaul,North,Chandigarh,Clothing,Accessories,Accessories Facilis,5,7492,37460,20%,7492,Debit Card
11646,23-08-2025,2025,8,23,Anvi Bawa,North,Lucknow,Groceries,Spices,Spices Expedita,1,7607,7607,5%,380.35,Net Banking
12519,23-08-2025,2025,8,23,Miraya Edwin,South,Coimbatore,Books,Non-Fiction,Non-Fiction Soluta,3,8016,24048,15%,3607.2,COD
12652,23-08-2025,2025,8,23,Advik Chatterjee,West,Surat,Groceries,Sugar,Sugar Voluptas,4,9872,39488,20%,7897.6,UPI
12920,23-08-2025,2025,8,23,Fateh Das,East,Patna,Sports,Tennis Racket,Tennis Racket Adipisci,2,7406,14812,10%,1481.2,Net Banking
13307,23-08-2025,2025,8,23,Arnav Savant,West,Pune,Electronics,Laptop,Laptop Fuga,4,9083,36332,20%,7266.4,Debit Card
13734,23-08-2025,2025,8,23,Vardaniya Verma,South,Chennai,Home Decor,Lamp,Lamp Vitae,3,7303,21909,15%,3286.35,Debit Card
14038,23-08-2025,2025,8,23,Raunak Loyal,West,Surat,Beauty,Shampoo,Shampoo Quae,2,9370,18740,10%,1874,COD
14134,23-08-2025,2025,8,23,Aarush Wadhwa,West,Surat,Books,Textbook,Textbook Omnis,4,3636,14544,10%,1454.4,Debit Card
10011,24-08-2025,2025,8,24,Divyansh Thaman,North,Lucknow,Kitchen,Cookware Set,Cookware Set Doloremque,2,9464,18928,10%,1892.8,Credit Card
10151,24-08-2025,2025,8,24,Fateh Tripathi,North,Jaipur,Toys,Puzzle,Puzzle Repellendus,4,9812,39248,20%,7849.6,UPI
11594,24-08-2025,2025,8,24,Chirag Sarma,East,Guwahati,Beauty,Foundation,Foundation Ullam,1,7581,7581,5%,379.05,Net Banking
11709,24-08-2025,2025,8,24,Siya Bhatt,West,Ahmedabad,Kitchen,Mixer Grinder,Mixer Grinder Neque,2,7650,15300,10%,1530,UPI
12898,24-08-2025,2025,8,24,Seher Dugar,North,Delhi,Sports,Yoga Mat,Yoga Mat Ipsam,2,7725,15450,10%,1545,Debit Card
13360,24-08-2025,2025,8,24,Nishith Sastry,West,Ahmedabad,Furniture,Cabinet,Cabinet Quasi,2,9332,18664,10%,1866.4,Net Banking
13578,24-08-2025,2025,8,24,Shaan Rajagopalan,East,Guwahati,Books,Fiction,Fiction Labore,4,7738,30952,20%,6190.4,Credit Card
14778,24-08-2025,2025,8,24,Chirag Lalla,West,Goa,Clothing,Shoes,Shoes Impedit,2,7359,14718,10%,1471.8,Debit Card
10152,25-08-2025,2025,8,25,Manikya Bhattacharyya,South,Coimbatore,Groceries,Spices,Spices Suscipit,3,7941,23823,15%,3573.45,Net Banking
10638,25-08-2025,2025,8,25,Rhea Saxena,East,Ranchi,Clothing,Shoes,Shoes Voluptate,1,9398,9398,5%,469.9,Debit Card
10676,25-08-2025,2025,8,25,Reyansh Shenoy,South,Thiruvananthapuram,Furniture,Table,Table Repudiandae,2,7176,14352,10%,1435.2,COD
11115,25-08-2025,2025,8,25,Anay Gokhale,East,Guwahati,Beauty,Face Cream,Face Cream Quisquam,5,8834,44170,20%,8834,Debit Card
11127,25-08-2025,2025,8,25,Madhav Banik,East,Ranchi,Books,Biography,Biography Occaecati,5,9476,47380,20%,9476,COD
11807,25-08-2025,2025,8,25,Nitara Chadha,East,Guwahati,Kitchen,Refrigerator,Refrigerator At,1,6203,6203,5%,310.15,COD
12313,25-08-2025,2025,8,25,Devansh Shukla,East,Patna,Beauty,Foundation,Foundation Corporis,4,8792,35168,20%,7033.6,Net Banking
14174,25-08-2025,2025,8,25,Jayan Chatterjee,West,Pune,Books,Biography,Biography At,3,9720,29160,15%,4374,Debit Card
14272,25-08-2025,2025,8,25,Anay Ganesan,East,Guwahati,Beauty,Shampoo,Shampoo Quia,4,8991,35964,20%,7192.8,COD
14430,25-08-2025,2025,8,25,Devansh Raval,East,Guwahati,Groceries,Sugar,Sugar Architecto,4,8322,33288,20%,6657.6,COD
10336,26-08-2025,2025,8,26,Jivin Bobal,South,Thiruvananthapuram,Furniture,Sofa,Sofa Occaecati,1,8653,8653,5%,432.65,Debit Card
10385,26-08-2025,2025,8,26,Seher Lall,North,Amritsar,Sports,Cricket Bat,Cricket Bat Eligendi,3,8554,25662,15%,3849.3,Net Banking
10766,26-08-2025,2025,8,26,Riaan Korpal,South,Chennai,Beauty,Shampoo,Shampoo Necessitatibus,1,7108,7108,5%,355.4,UPI
11297,26-08-2025,2025,8,26,Jhanvi Sidhu,West,Pune,Books,Comics,Comics Debitis,4,7061,28244,15%,4236.6,Credit Card
12369,26-08-2025,2025,8,26,Jhanvi Mander,South,Bangalore,Books,Biography,Biography Temporibus,3,7800,23400,15%,3510,Debit Card
12592,26-08-2025,2025,8,26,Arhaan Sagar,West,Surat,Books,Non-Fiction,Non-Fiction Ad,3,7789,23367,15%,3505.05,Debit Card
13038,26-08-2025,2025,8,26,Vivaan Basu,East,Patna,Home Decor,Lamp,Lamp Nulla,3,7356,22068,15%,3310.2,Net Banking
13912,26-08-2025,2025,8,26,Jayan Roy,West,Ahmedabad,Beauty,Face Cream,Face Cream Neque,3,7753,23259,15%,3488.85,Debit Card
14169,26-08-2025,2025,8,26,Hridaan Raj,West,Goa,Clothing,Women's Wear,Women's Wear Sapiente,1,8756,8756,5%,437.8,COD
14806,26-08-2025,2025,8,26,Ishita Manda,North,Lucknow,Kitchen,Mixer Grinder,Mixer Grinder Ab,3,7030,21090,15%,3163.5,COD
14950,26-08-2025,2025,8,26,Hunar Tak,South,Chennai,Clothing,Accessories,Accessories Alias,3,8464,25392,15%,3808.8,COD
10029,27-08-2025,2025,8,27,Kavya Bhatnagar,North,Delhi,Toys,RC Car,RC Car Amet,2,9281,18562,10%,1856.2,Net Banking
11501,27-08-2025,2025,8,27,Urvi Shenoy,West,Pune,Electronics,Smartwatch,Smartwatch At,1,8605,8605,5%,430.25,Debit Card
11528,27-08-2025,2025,8,27,Aarav Bail,West,Pune,Electronics,Mobile,Mobile Dolores,3,7284,21852,15%,3277.8,Net Banking
11612,27-08-2025,2025,8,27,Jivika Lalla,West,Goa,Groceries,Spices,Spices Omnis,5,9510,47550,20%,9510,COD
12683,27-08-2025,2025,8,27,Chirag Sachdev,East,Bhubaneswar,Beauty,Face Cream,Face Cream Rem,4,9043,36172,20%,7234.4,UPI
13292,27-08-2025,2025,8,27,Hunar Johal,East,Kolkata,Toys,Puzzle,Puzzle Deserunt,5,9519,47595,20%,9519,Net Banking
10380,28-08-2025,2025,8,28,Ranbir Khalsa,North,Chandigarh,Beauty,Shampoo,Shampoo Molestiae,2,7651,15302,10%,1530.2,Credit Card
13502,28-08-2025,2025,8,28,Ritvik Bail,North,Chandigarh,Home Decor,Wall Art,Wall Art Similique,2,8331,16662,10%,1666.2,COD
13743,28-08-2025,2025,8,28,Himmat Jhaveri,West,Ahmedabad,Books,Comics,Comics Suscipit,4,7268,29072,15%,4360.8,COD
14230,28-08-2025,2025,8,28,Damini Rajagopal,South,Hyderabad,Toys,RC Car,RC Car Ad,3,7847,23541,15%,3531.15,Net Banking
10615,29-08-2025,2025,8,29,Madhup Subramaniam,South,Thiruvananthapuram,Kitchen,Mixer Grinder,Mixer Grinder In,2,9187,18374,10%,1837.4,COD
10932,29-08-2025,2025,8,29,Lakshay Dasgupta,West,Pune,Electronics,Camera,Camera Iusto,3,9122,27366,15%,4104.9,UPI
11186,29-08-2025,2025,8,29,Ryan Banik,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Dolorem,2,9583,19166,10%,1916.6,Credit Card
11291,29-08-2025,2025,8,29,Ishaan Bhatnagar,South,Thiruvananthapuram,Groceries,Wheat,Wheat Doloremque,3,7012,21036,15%,3155.4,Credit Card
11334,29-08-2025,2025,8,29,Rhea Savant,North,Jaipur,Beauty,Perfume,Perfume Minus,3,7207,21621,15%,3243.15,Credit Card
12350,29-08-2025,2025,8,29,Baiju Lad,West,Ahmedabad,Kitchen,Juicer,Juicer Earum,1,2420,2420,5%,121,Debit Card
12555,29-08-2025,2025,8,29,Heer Kumar,West,Ahmedabad,Clothing,Women's Wear,Women's Wear Soluta,3,7001,21003,15%,3150.45,UPI
13646,29-08-2025,2025,8,29,Yuvaan Kulkarni,North,Amritsar,Furniture,Chair,Chair Labore,4,9084,36336,20%,7267.2,COD
14289,29-08-2025,2025,8,29,Charvi Mandal,North,Jaipur,Kitchen,Cookware Set,Cookware Set Vero,1,9068,9068,5%,453.4,Debit Card
10002,30-08-2025,2025,8,30,Advik Desai,North,Delhi,Groceries,Rice,Rice Nemo,1,9863,9863,5%,493.15,Debit Card
10261,30-08-2025,2025,8,30,Tushar Devan,South,Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,8364,16728,10%,1672.8,UPI
10454,30-08-2025,2025,8,30,Trisha Mandal,East,Kolkata,Furniture,Bed,Bed Ab,1,9098,9098,5%,454.9,COD
10472,30-08-2025,2025,8,30,Vedika Arora,East,Kolkata,Sports,Tennis Racket,Tennis Racket Molestiae,5,9478,47390,20%,9478,UPI
10904,30-08-2025,2025,8,30,Misha Raman,West,Surat,Clothing,Accessories,Accessories Corporis,3,7327,21981,15%,3297.15,Credit Card
13522,30-08-2025,2025,8,30,Zaina Khurana,West,Goa,Home Decor,Vase,Vase Totam,1,8234,8234,5%,411.7,COD
